id,genres,title,belongs_to_collection,budget,revenue,original_language,release_date,runtime,spoken_languages,vote_average,actors,director,return,combined_features
707,"Adventure, Action, Thriller",a view to a kill,James Bond Collection,30000000,152427960.0,en,1985-05-24,131.0,English,6.0,"Roger Moore, Christopher Walken, Tanya Roberts, Grace Jones, Patrick Macnee, Patrick Bauchau, David Yip, Fiona Fullerton, Manning Redwood, Alison Doody, Willoughby Gray, Desmond Llewelyn, Robert Brown, Lois Maxwell, Walter Gotell, Geoffrey Keen, Jean Rougerie, Daniel Benzali, Bogdan Kominowski, Papillon Soo, Mary Stavin, Dominique Risbourg, Carole Ashby, Anthony Chinn, Lucien Jérôme, Joe Flood, Gerard Bühr, Dolph Lundgren, Tony Sibbald, Bill Ackridge, Ron Tarr, Taylor McAuley, Peter Ensor, Seva Novgorodtsev, Sian Adey-Jones, Caroline Hallett, Nike Clark, Paula Thomas, Gloria Douse, Lou-Anne Ronchi, Elke Ritschel, Mayako Torigai",John Glen,5.080932,"James Bond Collection Adventure, Action, Thriller 1985-05-24 en"
9336,"Comedy, Crime",police academy,Police Academy Collection,4500000,146198896.0,en,1984-03-22,96.0,English,6.5,"Steve Guttenberg, Kim Cattrall, G. W. Bailey, Bubba Smith, Donovan Scott, George Gaynes, Andrew Rubin, David Graf, Leslie Easterbrook, Michael Winslow, Debralee Scott, Bruce Mahler, Ted Ross, Scott Thomson, Brant von Hoffman, Marion Ramsey, Roger Dunn, Joyce Gordon, Georgina Spelvin",Hugh Wilson,32.488643555555555,"Police Academy Collection Comedy, Crime 1984-03-22 en"
12118,"Comedy, Crime",police academy 3: back in training,Police Academy Collection,0,43579163.0,en,1986-03-20,83.0,English,5.5,"Steve Guttenberg, Bubba Smith, David Graf, Michael Winslow, Bobcat Goldthwait, Marion Ramsey, Leslie Easterbrook, Art Metrano, Tim Kazurinsky, George Gaynes, Scott Thomson, Bruce Mahler, Brian Tochi, Lance Kinsey, Debralee Scott, Jack Creley",Jerry Paris,0.0,"Police Academy Collection Comedy, Crime 1986-03-20 en"
10587,"Comedy, Crime",police academy 4: citizens on patrol,Police Academy Collection,0,28061343.0,en,1987-02-04,88.0,English,4.9,"Steve Guttenberg, Bubba Smith, Michael Winslow, Sharon Stone, David Graf, Bobcat Goldthwait, G. W. Bailey, David Spade, Steve Caballero, Tony Hawk, Tab Thacker, Colleen Camp, Tim Kazurinsky, Marion Ramsey, Lance Kinsey, George Gaynes, Scott Thomson, Billie Bird, Leslie Easterbrook, Brian Tochi, Brian Backer, Jack Creley, Corinne Bohrer",Jim Drake,0.0,"Police Academy Collection Comedy, Crime 1987-02-04 en"
11825,"Comedy, Crime",police academy 5: assignment miami beach,Police Academy Collection,0,19510371.0,en,1988-03-17,90.0,English,4.7,"Bubba Smith, David Graf, Michael Winslow, Leslie Easterbrook, G. W. Bailey, Tab Thacker, Marion Ramsey, Janet Jones, Lance Kinsey, Matt McCoy, George Gaynes, James Hampton, Ruben Rabasa",Alan Myerson,0.0,"Police Academy Collection Comedy, Crime 1988-03-17 en"
1369,"Action, Adventure, Thriller, War",rambo: first blood part ii,Rambo Collection,44000000,300400432.0,en,1985-05-21,96.0,"English, Tiếng Việt",6.3,"Sylvester Stallone, Richard Crenna, Charles Napier, Steven Berkoff, Julia Nickson, George Cheung, Andy Wood, William Ghent, Voyo Goric, Dana Lee, Martin Kove, Baoan Coleman, Steve Williams, Don Collins, Christopher Grant, Alain Hocquenghem, William Rothlein, Tony Munafo, Tom Gehrke",George P. Cosmatos,6.827282545454546,"Rambo Collection Action, Adventure, Thriller, War 1985-05-21 en"
1368,"Action, Adventure, Thriller, War",first blood,Rambo Collection,15000000,125212904.0,en,1982-10-22,93.0,English,7.2,"Sylvester Stallone, Richard Crenna, Brian Dennehy, Bill McKinney, Jack Starrett, Michael Talbott, Chris Mulkey, John McLiam, Alf Humphreys, David Caruso, David L. Crowley, Don MacKay, Charles A. Tamburro, David Petersen, Craig Huston, Patrick Stack, Stephen E. Miller, Raimund Stamm, Robert Metcalfe, Stephen Dimopoulos, Bruce Greenwood, Donald Adams, Gary Hetherington",Ted Kotcheff,8.347526933333333,"Rambo Collection Action, Adventure, Thriller, War 1982-10-22 en"
1370,"Action, Adventure, Thriller, War",rambo iii,Rambo Collection,63000000,189015611.0,en,1988-05-24,102.0,"English, Pусский",5.7,"Sylvester Stallone, Richard Crenna, Kurtwood Smith, Spiros Focás, Sasson Gabai, Doudi Shoua, Randy Raney, Marcus Gilbert, Alon Aboutboul, Mahmoud Assadollahi, Joseph Shiloach, Harold Diamond, Matti Seri, Shaby Ben-Aroya, Marc de Jonge, Tikva Aziz",Peter MacDonald,3.000247793650794,"Rambo Collection Action, Adventure, Thriller, War 1988-05-24 en"
9326,"Action, Adventure, Comedy, Romance",romancing the stone,Romancing the Stone Collection,10000000,86572238.0,en,1984-03-30,106.0,"Français, English, Español",6.6,"Michael Douglas, Kathleen Turner, Danny DeVito, Alfonso Aráu, Manuel Ojeda, Zack Norman, Holland Taylor, Mary Ellen Trainor, Eve Smith, Joe Nesnow, José Chávez, Evita Muñoz, Camillo Garcia, Rodrigo Puebla, Paco Morayta, Kymberly Herrin, William H. Burton Jr., Ted White, Ron Silver, Jeff Ramsey, Michael Cassidy, Vince Deadrick Sr., Jos Laniado",Robert Zemeckis,8.6572238,"Romancing the Stone Collection Action, Adventure, Comedy, Romance 1984-03-30 en"
11285,"Comedy, Drama, Science Fiction",cocoon: the return,Cocoon Collection,17500000,25024919.0,en,1988-09-13,116.0,English,5.4,"Don Ameche, Wilford Brimley, Courteney Cox, Hume Cronyn, Jack Gilford, Steve Guttenberg, Barret Oliver, Maureen Stapleton, Elaine Stritch, Jessica Tandy, Gwen Verdon",Daniel Petrie,1.4299953714285714,"Cocoon Collection Comedy, Drama, Science Fiction 1988-09-13 en"
1367,Drama,rocky ii,Rocky Collection,7000000,200182160.0,en,1979-06-15,119.0,English,6.9,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton, Joe Spinell, Leonard Gaines, Sylvia Meals, Frank McRae, John Pleshette, Stu Nahan, Bill Baldwin, Jerry Ziesmer",Sylvester Stallone,28.59745142857143,Rocky Collection Drama 1979-06-15 en
1371,Drama,rocky iii,Rocky Collection,17000000,270000000.0,en,1982-05-28,99.0,English,6.6,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton, Mr. T, Hulk Hogan, Ian Fried, Al Silvani, Wally Taylor, Jim Hill, Don Sherman, Dennis James, Jim Healy",Sylvester Stallone,15.882352941176473,Rocky Collection Drama 1982-05-28 en
1374,Drama,rocky iv,Rocky Collection,31000000,300473716.0,en,1985-11-21,91.0,English,6.6,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Brigitte Nielsen, Tony Burton, Michael Pataki, Dolph Lundgren, R. J. Adams, Barry Tompkins, Al Bandiero, Dominic Barto, Danial Brown, James Brown, Rose Mary Campos, Jack Carpenter, Stu Nahan, Warner Wolf, Gerald Berns, Julie Inouye",Sylvester Stallone,9.692700516129031,Rocky Collection Drama 1985-11-21 en
1375,Drama,rocky v,Rocky Collection,42000000,119946358.0,en,1990-10-18,104.0,English,5.3,"Sylvester Stallone, Talia Shire, Burt Young, Sage Stallone, Burgess Meredith, Tommy Morrison, Richard Gant, Tony Burton, Jimmy Gambina, Delia Sheppard, Mike Girard Sheehan, Kevin Connolly, Elisebeth Peters, Hayes Swope, Nicky Blair, Michael Anthony Williams",John G. Avildsen,2.855865666666667,Rocky Collection Drama 1990-10-18 en
1885,Drama,the karate kid,The Karate Kid Collection,8000000,90815558.0,en,1984-06-22,126.0,English,6.9,"Ralph Macchio, Pat Morita, William Zabka, Martin Kove, Chad McQueen, Randee Heller, Elisabeth Shue, Ron Thomas, Rob Garrison, Scott Strader",John G. Avildsen,11.35194475,The Karate Kid Collection Drama 1984-06-22 en
5825,Comedy,national lampoon's christmas vacation,National Lampoon's Vacation Collection,27000000,71320000.0,en,1989-01-12,97.0,English,7.1,"Chevy Chase, Beverly D'Angelo, Randy Quaid, Juliette Lewis, Johnny Galecki, John Randolph, Diane Ladd, E.G. Marshall, Doris Roberts, Cody Burger, Ellen Hamilton Latzen, William Hickey, Mae Questel, Miriam Flynn, Sam McMurray, Nicholas Guest, Julia Louis-Dreyfus, Brian Doyle-Murray, Natalija Nogulich, Nicolette Scorsese, Devin Bailey, Jeremy Roberts, Alexander Folk, Keith MacKechnie",Jeremiah S. Chechik,2.641481481481481,National Lampoon's Vacation Collection Comedy 1989-01-12 en
40729,Horror,the gate ii: trespassers,The Gate Collection,0,0.0,en,1990-05-24,93.0,English,5.3,"Louis Tripp, Simon Reynolds, James Villemaire, Pamela Adlon, Neil Munro, James Kidnie, Irene Pauzer, Larry O'Brey, Elva Mai Hoover, Gerry Mendicino, Mark Saunders, Todd Postlethwaite, Edward Leefe, Layne Coleman, Anita Olanick, Carl Kraines, Andrea Ladányi",Tibor Takács,0.0,The Gate Collection Horror 1990-05-24 en
11815,"Drama, Horror, Science Fiction",the fly,The Fly (1958 series),700000,3000000.0,en,2058-07-16,94.0,"English, Français",6.9,"David Hedison, Patricia Owens, Vincent Price, Herbert Marshall, Kathleen Freeman, Betty Lou Gerson, Charles Herbert, Bess Flowers, Torben Meyer",Kurt Neumann,4.285714285714286,"The Fly (1958 series) Drama, Horror, Science Fiction 2058-07-16 en"
9426,"Horror, Science Fiction",the fly,The Fly Collection,15000000,60629159.0,en,1986-08-15,96.0,English,7.1,"Jeff Goldblum, Geena Davis, John Getz, Joy Boushel, Leslie Carlson, George Chuvalo, Michael Copeman, David Cronenberg, Carol Lazare, Shawn Hewitt",David Cronenberg,4.041943933333333,"The Fly Collection Horror, Science Fiction 1986-08-15 en"
10344,"Horror, Science Fiction, Thriller",the fly ii,The Fly Collection,0,38903179.0,en,1989-10-02,105.0,"English, Polski",5.2,"Eric Stoltz, Daphne Zuniga, Lee Richardson, John Getz, Frank C. Turner, Ann Marie Lee, Garry Chalk, Saffron Henderson, Harley Cross, Matthew Moore, Rob Roy, Andrew Rhodes, Pat Bermel, William S. Taylor, Jerry Wasserman",Chris Walas,0.0,"The Fly Collection Horror, Science Fiction, Thriller 1989-10-02 en"
30497,Horror,the texas chain saw massacre,Texas Chainsaw Massacre Collection,85000,30859000.0,en,1974-01-10,83.0,English,7.1,"Marilyn Burns, Allen Danziger, Paul A. Partain, William Vail, Teri McMinn, Edwin Neal, Jim Siedow, Gunnar Hansen, John Dugan, Robert Courtin, William Creamer, John Henry Faulk, Jerry Green, Ed Guinn, Joe Bill Hogan, Perry Lorenz, John Larroquette",Tobe Hooper,363.0470588235294,Texas Chainsaw Massacre Collection Horror 1974-01-10 en
16337,Horror,the texas chainsaw massacre 2,Texas Chainsaw Massacre Collection,4700000,8025872.0,en,1986-08-22,101.0,English,5.8,"Dennis Hopper, Caroline Williams, Jim Siedow, Bill Moseley, Bill Johnson, Ken Evert , Harlan Jordan, Kirk Sisco, James N. Harrell, Lou Perryman, Kinky Friedman, Tobe Hooper",Tobe Hooper,1.707632340425532,Texas Chainsaw Massacre Collection Horror 1986-08-22 en
16780,"Horror, Comedy, Thriller",texas chainsaw massacre: the next generation,Texas Chainsaw Massacre Collection,600000,185898.0,en,1994-01-01,95.0,English,3.9,"Renée Zellweger, Matthew McConaughey, Robert Jacks, Tonie Perensky, Joe Stevens, Lisa Marie Newmyer, John Dugan, Marilyn Burns, John Harrison, Tyler Shea Cone, James Gale, Chris Kilgore, Vince Brock, Susan Loughran, David Laurence, Grayson Victor Schirmacher, Jeanette Wiggins, Carmen Nogales, Lisa Caraveo, Les Martin, Adam White, Bill Wise, Loren Guerra, Derek Keele, Geri Wolcott, Axel L. Schiller, Andy Cockrum, Roger Roe, Angee Hughes, Rebecca Rosenberg, Paul A. Partain, Derrick Sanders, Ryan Wickerham, Debra McMichael",Kim Henkel,0.30983,"Texas Chainsaw Massacre Collection Horror, Comedy, Thriller 1994-01-01 en"
9671,"Adventure, Comedy",crocodile dundee,Crocodile Dundee Collection,5000000,328203506.0,en,1986-09-26,97.0,English,6.3,"Paul Hogan, Linda Kozlowski, Mark Blum, David Gulpilil, Michael Lombard, John Meillon, Ritchie Singer, Reginald VelJohnson, Rik Colitti, John Snyder",Peter Faiman,65.6407012,"Crocodile Dundee Collection Adventure, Comedy 1986-09-26 en"
11873,Drama,the color of money,The Hustler Collection,13800000,52293982.0,en,1986-07-10,119.0,"English, Español",6.7,"Paul Newman, Tom Cruise, Mary Elizabeth Mastrantonio, Helen Shaver, John Turturro, Bill Cobbs, Robert Agins, Alvin Anastasia, Randall Arney, Elizabeth Bracco, Vito D'Ambrosio, Ron Dean, Lisa Dodson, Donald A. Feeney, Paul Geier, Carey Goldenberg, Joe Guastaferro, Paul Herman, Mark Jarvis, Lawrence Linn, Keith McCready, Jimmy Mataya, Grady Mathews, Carol Messing, Steve Mizerak, Rick Mohr, Lloyd Moss, Michael Nash, Mario Nieves, Miguel Nino, Andy Nolfo, Ernest Perry Jr., Jerry Piller, Iggy Pop, Richard Price, Juan Ramírez, Alex Ross, Peter Saxe, Charles Scorsese, Rodrick Selby, Christina Sigel, Harold L. Simonsen, Fred Squillo, Brian Sunina, Wanda Christine, Forest Whitaker, Jim Widlowski, Bruce A. Young, Zoë",Martin Scorsese,3.7894189855072464,The Hustler Collection Drama 1986-07-10 en
8224,"Thriller, Crime, Mystery",8mm,8MM Collection,40000000,96618699.0,en,1999-02-26,123.0,English,6.1,"Nicolas Cage, Joaquin Phoenix, James Gandolfini, Chris Bauer, Anthony Heald, Peter Stormare, Catherine Keener, Norman Reedus, Amy Morton, Jenny Powell, Claudia Aros, Mario Ernesto Sánchez, Suzy Nakamura, William Lawrence Mack, Myra Carter, Torsten Voges",Joel Schumacher,2.415467475,"8MM Collection Thriller, Crime, Mystery 1999-02-26 en"
25748,Horror,children of the corn ii: the final sacrifice,Children of the Corn Collection,900000,6980986.0,en,1993-01-29,92.0,English,4.5,"Terence Knox, Paul Scherrer, Ryan Bollman, Christie Clark, Rosalind Allen, Ned Romero, Ed Grady, Matthew Hunter, Robert Harvey, Bill Wagner, Wallace Merck",David Price,7.756651111111111,Children of the Corn Collection Horror 1993-01-29 en
25749,"Thriller, Horror",children of the corn iii: urban harvest,Children of the Corn Collection,0,0.0,en,1995-12-09,92.0,English,4.7,"Daniel Cerny, Ron Melendez, Jim Metzler, Nancy Lee Grahn, Jon Clair, Mari Morrow, Michael Ensign, Duke Stroud, Garvin Funches, Rif Hutton, Johnny Legend, Gina St. John, Yvette Freeman, Terence Mathews, James O'Sullivan, Rance Howard, Ivana Miličević, Charlize Theron",James D.R. Hickox,0.0,"Children of the Corn Collection Thriller, Horror 1995-12-09 en"
27932,"Action, Adventure, Drama, Thriller",airport 1975,Airport Collection,3000000,47000000.0,en,1974-10-18,107.0,"English, Magyar",5.5,"Charlton Heston, Karen Black, Gloria Swanson, George Kennedy, Efrem Zimbalist, Jr., Susan Clark, Helen Reddy, Linda Blair, Dana Andrews, Roy Thinnes, Sid Caesar, Myrna Loy, Ed Nelson, Nancy Olson, Larry Storch, Martha Scott, Jerry Stiller, Norman Fell, Conrad Janis, Beverly Garland, Linda Harrison, Guy Stockwell, Erik Estrada, Kip Niven, Irene Tsu, Alan Fudge, Austin Stoker, Sharon Gless, Robert Ito, Christiane Schmidtmer",Jack Smight,15.666666666666666,"Airport Collection Action, Adventure, Drama, Thriller 1974-10-18 en"
2362,"Action, Adventure, Drama, Horror, Science Fiction, Thriller, Western",westworld,Westworld Collection,0,0.0,en,2073-10-22,88.0,English,6.7,"Yul Brynner, Richard Benjamin, James Brolin, Norman Bartold, Alan Oppenheimer, Victoria Shaw, Dick Van Patten, Linda Gaye Scott, Steve Franken, Michael T. Mikler, Terry Wilson, Anne Randall, Majel Barrett, Anne Bellamy, Charles Seel, Wade Crosby, Nora Marlowe, Lin Henson, C. Lindsay Workman, Lauren Gilbert, Davis Roberts, Howard Platt, Richard Roat, Kenneth Washington, Jared Martin, Robert Patten, David M. Frank, Kip King, David Man, Larry Delaney, Will J. White, Ben Young, Tom Falk, Orville Sherman",Michael Crichton,0.0,"Westworld Collection Action, Adventure, Drama, Horror, Science Fiction, Thriller, Western 2073-10-22 en"
871,"Science Fiction, Adventure, Drama, Action",planet of the apes,Planet of the Apes Original Collection,5800000,33395426.0,en,2068-07-02,112.0,English,7.5,"Charlton Heston, Roddy McDowall, Kim Hunter, Maurice Evans, James Daly, Linda Harrison, Robert Gunner, Lou Wagner, Woodrow Parfrey, Jeff Burton, James Whitmore, Buck Kartalian, Norman Burton, Wright King, Paul Lambert, Army Archerd, Eldon Burke, William Graeff Jr., Lars Hensen, Felix Silla, James Bacon, Billy Curtis, Frank Delfino, Buddy Douglas, Jerry Maren, Harry Monty, David Chow, Cass Martin, Smokey Roberds, Joe Tornatore, Dianne Stanley",Franklin J. Schaffner,5.757832068965517,"Planet of the Apes Original Collection Science Fiction, Adventure, Drama, Action 2068-07-02 en"
1685,"Adventure, Science Fiction, Mystery",beneath the planet of the apes,Planet of the Apes Original Collection,3000000,18999718.0,en,2070-01-05,95.0,English,6.2,"James Franciscus, Kim Hunter, Maurice Evans, Linda Harrison, Charlton Heston, Paul Richards, David Watson, Thomas Gomez, Victor Buono, James Gregory, Jeff Corey, Natalie Trundy, Don Pedro Colley, Tod Andrews, Gregory Sierra, Eldon Burke",Ted Post,6.333239333333333,"Planet of the Apes Original Collection Adventure, Science Fiction, Mystery 2070-01-05 en"
1687,"Action, Science Fiction",escape from the planet of the apes,Planet of the Apes Original Collection,2500000,12348905.0,en,2071-05-20,98.0,English,6.3,"Roddy McDowall, Kim Hunter, Bradford Dillman, Natalie Trundy, Eric Braeden, William Windom, Sal Mineo, Albert Salmi, Jason Evers, John Randolph, M. Emmet Walsh, Ricardo Montalban, Arthur Tovey",Don Taylor,4.939562,"Planet of the Apes Original Collection Action, Science Fiction 2071-05-20 en"
29723,"Action, Drama, Thriller",the concorde... airport '79,Airport Collection,14000000,13015688.0,en,1979-08-17,123.0,"English, Français, Español",4.7,"Alain Delon, Susan Blakely, Robert Wagner, Sylvia Kristel, George Kennedy, Eddie Albert, Bibi Andersson, Charo, John Davidson, Andrea Marcovicci, Cicely Tyson, Martha Raye, Jimmie Walker, Mercedes McCambridge, Sybil Danning, Ed Begley Jr.",David Lowell Rich,0.929692,"Airport Collection Action, Drama, Thriller 1979-08-17 en"
31638,"Action, Adventure, Drama",beyond the poseidon adventure,The Poseidon Adventure Collection,0,0.0,en,1979-05-18,114.0,English,5.3,"Michael Caine, Sally Field, Telly Savalas, Peter Boyle, Jack Warden, Shirley Knight, Shirley Jones, Karl Malden, Slim Pickens, Veronica Hamel, Angela Cartwright, Mark Harmon, Paul Picerni, Patrick Culliton, Dean Raphael Ferrandini",Irwin Allen,0.0,"The Poseidon Adventure Collection Action, Adventure, Drama 1979-05-18 en"
796,"Drama, Romance, Thriller",cruel intentions,Cruel Intentions Collection,10500000,75902208.0,en,1999-05-03,97.0,"Tiếng Việt, English, Français",6.6,"Sarah Michelle Gellar, Ryan Phillippe, Reese Witherspoon, Selma Blair, Louise Fletcher, Joshua Jackson, Eric Mabius, Sean Patrick Thomas, Christine Baranski, Alaina Reed Hall, Deborah Offner, Tara Reid, Swoosie Kurtz, Herta Ware, Hiep Thi Le, Charlie O'Connell, Fred Norris, Ginger Williams, Drew Snyder, Phil Hawn",Roger Kumble,7.228781714285715,"Cruel Intentions Collection Drama, Romance, Thriller 1999-05-03 en"
18990,Horror,the mummy,The Mummy (Hammer Series),0,0.0,en,2059-09-29,86.0,"English, Deutsch",6.8,"Peter Cushing, Christopher Lee, Yvonne Furneaux, Eddie Byrne, Felix Aylmer, Raymond Huntley, George Pastell, Michael Ripper",Terence Fisher,0.0,The Mummy (Hammer Series) Horror 2059-09-29 en
29243,Horror,the mummy's ghost,The Mummy (Universal Series),0,0.0,en,2044-07-07,61.0,English,6.9,"Lon Chaney Jr., John Carradine, Robert Lowery, Ramsay Ames, Barton MacLane, Harry Shannon, Frank Reicher, Claire Whitney, Lester Sharpe, George Zucco, Emmett Vogan, Eddy Waller, Mira McKinney, Dorothy Vaughan, Oscar O'Shea, Jack C. Smith, Steve Barclay, Martha McVicker, Ivan Triesault, Anthony Warde, Jack Rockwell, David Bruce, Bess Flowers, Fay Holderness, Caroline Cook",Reginald Le Borg,0.0,The Mummy (Universal Series) Horror 2044-07-07 en
29239,"Drama, Fantasy, Horror, Mystery, Thriller",the mummy's tomb,The Mummy (Universal Series),0,0.0,en,2042-10-23,60.0,English,8.3,"Lon Chaney Jr., Turhan Bey, John Hubbard, Elyse Knox, Dick Foran, Wallace Ford, Virginia Brissac, Cliff Clark, Mary Gordon, George Zucco, Paul E. Burns, Frank Reicher, Emmett Vogan",Harold Young,0.0,"The Mummy (Universal Series) Drama, Fantasy, Horror, Mystery, Thriller 2042-10-23 en"
3035,"Drama, Horror, Science Fiction",frankenstein,Frankenstein (Universal Series),291000,12000000.0,en,2031-11-21,71.0,English,7.3,"Colin Clive, Mae Clarke, John Boles, Boris Karloff, Edward Van Sloan, Frederick Kerr, Dwight Frye, Lionel Belmore, Marilyn Harris, Michael Mark, Ted Billings, Mae Bruce, Jack Curtis, Arletta Duncan, William Dyer, Francis Ford, Soledad Jiménez, Carmencita Johnson, Sessel Anne Johnson, Margaret Mann, Pauline Moore, Inez Palange, Paul Panzer, Cecilia Parker, Rose Plumer, Cecil Reynolds, Ellinor Vanderveer",James Whale,41.23711340206186,"Frankenstein (Universal Series) Drama, Horror, Science Fiction 2031-11-21 en"
3077,"Horror, Science Fiction",son of frankenstein,Frankenstein (Universal Series),0,0.0,en,2039-01-13,99.0,English,7.0,"Basil Rathbone, Boris Karloff, Bela Lugosi, Lionel Atwill, Josephine Hutchinson, Donnie Dunagan, Emma Dunn, Edgar Norton, Perry Ivins, Lawrence Grant, Lionel Belmore, Michael Mark, Caroline Frances Cooke, Gustav von Seyffertitz, Lorimer Johnston, Tom Ricketts, Ward Bond, Betty Chay, Harry Cording, Jack Curtis, Russ Powell, Clarence Wilson, Jack Harris",Rowland V. Lee,0.0,"Frankenstein (Universal Series) Horror, Science Fiction 2039-01-13 en"
